id,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
74,1245.6460774431225,1639.0969759649172,1253.5830950928942,1421.9942114918506,1310.4598158381357,1258.4580228146178,1258.9669925915844,1244.3716152877244,1354.1147877121743,1263.8362846088223,1321.4506320451478,1271.9633901690097,1243.7494630293784,1241.6878850573783,1318.0303531503382,1264.0263733193024
75,1221.3270323206452,1621.7227752215888,1217.420803684642,1349.1817160961573,1212.276645980136,1164.818946204338,1156.0051249862056,1155.2189221688895,1294.5571522350895,1158.2650776499936,1262.815020432746,1166.15569618903,1155.9057088616755,1153.3552814986535,1267.8186987715735,1158.2650976658215
76,1008.0628751414162,1528.251110370043,1015.6077459780421,1015.301052481963,1069.8762818432533,868.1681637045614,860.6227758322656,860.6227483446536,1073.0830327311894,860.6227574306996,1001.9131608741793,868.1681669253113,853.4297158222216,847.8379700646835,991.4665295145976,860.6227706312636
77,1021.4471081673528,1560.8144208410733,1027.3033299588758,1279.5513408103302,1116.971772935376,1121.084298595362,1095.0240985443231,1088.756439033381,1198.663786519837,1145.636079746989,1209.3904301195241,1149.9712101960201,1092.903103108587,1078.269199020689,1201.362611530283,1118.237296151193
78,972.6611531515738,1528.3714286649308,974.8236011875299,1245.594036737145,1053.9389405948366,1013.3476642914405,1005.2041525915324,1005.2021932535924,1178.4993793834165,1009.0353611025484,1141.9796494997026,1016.8306935690986,955.7345936400264,946.9138571508824,1144.0465115330426,1006.2895592650564
79,1075.5207013182644,1552.5497233666272,1027.9254094225412,1281.03873368248,1011.8948201043038,958.1204772743598,949.2425005530072,949.2328568681392,1185.415690326457,950.4688772671772,1108.6703645993277,957.5616836496678,927.3181398914531,923.7194436154672,1118.1694233700232,948.8089088603692
80,1270.1822856935441,1550.098895789606,1267.9814595008,1379.998069695472,1176.827584118964,1166.997749603732,1151.27261799024,1148.74472604464,1310.000703414174,1167.745653123242,1266.69594830916,1150.318137302806,1135.953681710616,1142.557710179864,1236.443241817538,1140.46855200949
81,1024.3916762402368,1471.1541854977615,1000.4156925384835,1357.8020062748183,949.0012371268704,880.3093546030702,867.7817733594217,867.7812760738336,1228.4333092884217,872.7596983066077,1174.1075369704963,880.7335584694542,827.4006162633036,822.1552056146596,1106.7994368495977,866.9267023055856
82,1043.3634324018158,1679.23558193787,940.8211111394186,1155.4611633992288,1047.2270062031378,1010.1670224178098,1003.115168393497,1003.105929680419,1112.099004308253,1003.089562251895,1085.4908223395896,1010.6486747994937,925.447589469699,935.896471443579,1066.765731994765,1000.621667983907
83,859.8512254862394,1530.3624574991088,850.8524553798419,1366.9861805621313,967.3792268591121,968.3438767074762,949.5398049024336,949.5134788269576,1163.1225397373214,960.4052940618136,1221.258258053504,968.3515627076122,852.8628090413916,849.0290983352176,1188.0517508153296,930.8850792668716
86,1100.7792211324563,1575.586923026484,1108.94704909786,1266.9069752836779,1125.9817760673122,1090.3452956186263,1082.5346959624248,1082.5279702898567,1254.5030045502547,1082.5280457175686,1275.6237666737763,1090.7161228934983,1068.0774137336248,1065.5760207961566,1232.6661512961348,1082.5283006033967
87,1206.5649393738775,1686.1513236020908,1192.993076611014,1260.8204627131333,1191.7084418825261,1183.1537554519941,1169.4275055130156,1167.3477109692235,1236.6271296487055,1175.3822921665035,1244.144211976702,1178.5266496398622,1173.4270881684836,1164.5718463541336,1237.8114754414075,1173.9521954877835
