id,aq_total_4,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
81,82,7250.345488156687,6073.915941147794,7382.908401835952,7823.774883043389,5409.275154445011,5890.6092299214915,5528.120349371564,5878.610011601636,5593.139675460624,5884.26020222423,7719.941761335158,7351.259691226195,6279.7180355963455,7006.955827191501,6688.759951039499,7326.503885611028
93,82,10135.786269215463,6574.7807327701,10187.806152020228,10540.083144448074,6201.6487768189245,4856.756855689343,5910.461685620621,4954.623520618225,7522.207529417437,4851.663986690328,10694.719333439973,9874.289547450318,8398.251598834842,9899.51562753939,9438.357474188984,9881.849994569791
96,82,5774.564275096088,5804.022415956454,5782.33145395176,6140.674942475122,5074.188940494077,5421.027591787531,5334.330436140186,5335.468409525845,5257.921534294175,5357.420167519746,5129.344544176868,5229.174414266807,5183.715114750431,4995.477247987601,4704.4182650262965,5164.376728070037
87,83,6342.654250830755,6486.207469339765,6330.0903790403445,6418.80433959796,5657.599533427659,5684.228801402726,5792.243151477375,6212.867745777424,5750.306971437385,5676.236382100404,6220.705344064534,6337.917090413975,6272.242753996043,6332.912830928373,6203.734486833668,6332.737600255723
70,84,7579.125789250985,3760.4595024263995,8038.304448262621,7888.633983713867,2071.325629704173,5442.374171897008,6469.488571907344,5461.693615639725,6785.993491604943,5515.75962975473,8464.74126568601,6852.677436581101,5518.53922497397,6499.25516566876,6968.055325514288,6765.411531466271
110,84,4971.696505273147,5250.787033288655,4950.83049032887,5133.292825344523,4260.6005962209665,4623.296679663912,4413.321777803311,4561.60499186954,4841.653172517413,4614.253349850734,4678.624051047312,4761.638840508032,4644.86648853649,4745.968697162081,4767.8522045202635,4755.526768728643
13,85,7277.030004190888,7038.868523879256,7293.996816982992,7614.259907500313,3908.4607194668856,6173.920541482681,6032.100868072491,6166.685178926741,5189.324772810809,6166.685328597751,7243.2461843215115,6671.824226658172,5324.012177373981,6367.9547117680195,6262.200342461501,6641.837908082207
33,85,6720.405032581129,6220.114953705141,6813.8054121272035,7199.818704262487,5564.344830412443,4981.742973300378,4871.421233886087,4886.84244502516,6076.186197677539,4928.713543062707,6976.144619837824,6899.44736769491,6442.474997651191,6842.0891584167475,6399.260344633477,6872.987553033286
61,85,9999.405019109961,9415.320843298769,10010.033005005416,10617.142809029452,7837.7064684186635,7715.583885827791,7565.636960479484,7680.730490187742,8718.150675460032,7707.325419859811,7151.944957635387,9784.49311918252,8927.553999293945,9774.335511478372,8742.717615144806,9774.7215731843
99,86,6596.282617674116,4818.910424417698,6604.006043358678,7142.664320550669,4270.18409700988,4462.539788258866,5573.825438456802,4454.192860057916,5610.147654000888,4455.399388387264,6989.386015542486,6716.85128477714,5956.498251963323,6614.625736983022,6305.077061903437,6742.719327913352
83,87,6974.913997648287,6410.268722577431,6978.958220499498,7585.870044554462,5454.10493720528,5867.733431128904,6463.092933897553,5841.926145451277,6255.495301636801,5859.884882247273,7248.174248439433,7184.519352704541,6448.35929241195,7084.138819769797,6643.318606167609,7163.145491466091
41,88,4666.892548584378,4710.676523366377,4674.231437872061,4960.226166124359,3180.925407885942,4335.387926686963,4341.917840320215,4358.802269397911,3972.9897369395876,4357.895828366819,4145.696873237306,3946.63376464242,3578.7168405002135,3838.6004947241595,3581.3481966488634,3978.9067841465517
46,89,5127.9786999239805,5041.685220670662,5170.6240100154055,5638.550616643163,4441.388533222715,5074.921695587335,5049.899194696271,4934.67219123091,5119.363257831211,5046.492308528639,4953.664797915881,5243.5760018411365,4982.255948803823,5190.1622720962505,4785.466379030309,5315.349455733777
10,92,6478.147438656741,6374.722864673534,6477.056231801401,6819.516252995621,4964.42842772164,5182.23937147501,5198.243765423105,5170.641516399177,5621.975785120297,5174.509634190231,5292.48112742161,5966.73565086103,5567.519027096185,5775.580398263127,5793.884638981301,5959.0458856918485
94,93,7331.4589820275305,7296.722199827114,7336.191561682504,7682.034032368372,6968.108099653275,6813.08211213479,6732.264054250658,6803.485817636871,6837.152450097852,6805.152187818922,7288.102569999075,7317.587176505373,7166.715208126098,7242.584428878512,6689.958281045791,7309.657670542839
65,95,5347.354574918758,5438.123822081425,5354.998526994379,5563.15303907528,4152.401061602524,5008.94306863348,4910.178093963364,4985.612097560807,4252.130986852711,4990.79341330007,5051.355488549608,5018.955229958672,4623.496738203766,4888.203381689302,4686.166676982844,5011.3149732725715
