id,a1,b1,gamma1,sigma1,ll,model
103,-0.481396059553028,1.94436796088685,5.90069264196852,0.547048058472471,-2536.8888739841,"os_evidenceOnly"
104,-1.9003244491723,3.3624628420901,5.26919054984023,0.847447175378606,-3325.30141609158,"os_evidenceOnly"
105,0.0734897571143318,-2.05693504452614,4.85991160063829,0.696331875810938,-2661.55018741184,"os_evidenceOnly"
106,-0.834641962384901,-0.218049996563995,5.37271714616859,0.803660725080093,-3096.92993473766,"os_evidenceOnly"
107,-1.00547163414127,1.41037529013243,5.18070885172262,0.801503685692537,-3488.82097369124,"os_evidenceOnly"
108,-2.71049483727059,5.41024947294677,4.95354436808261,0.757243098112497,-2560.10689985755,"os_evidenceOnly"
109,-1.03683024605367,1.95587019899361,4.41651967975655,0.544599961481281,-2666.52872514272,"os_evidenceOnly"
110,-1.09187351444228,1.62015085289618,6.72920184877212,0.616363428093546,-1858.81977241275,"os_evidenceOnly"
111,0.197261558207174,0.145721490358633,6.9812845148333,0.747501172376143,-1877.98531215832,"os_evidenceOnly"
112,-1.818279291106,4.29088924677162,5.09942372230717,0.896465458238112,-2982.05712682594,"os_evidenceOnly"
113,-1.68183529081926,3.48661188092109,4.97766994409061,0.695200091995207,-3684.34177050599,"os_evidenceOnly"
114,-2.19478036261602,4.65738399154278,4.75853511947578,0.599725943675962,-2573.20480547305,"os_evidenceOnly"
