id,bkC,bC0_1,bC0_4,bN,bOC,bkE,bU,bE,bEv,bPN,bPR,ptr0,ptr1,ptr4,alpha,ll,model
99,-2.23231721226048,-240.942005883767,-383.563413414509,0.0256738647442229,968.220437573709,-3.50798391443514,-1.35623823055142,0.572242784422792,2.05081840519897,-0.063121288292164,-0.388006213220274,0.999999992660585,0.999648186348248,0.999999981166895,0.809131262721201,-429.048402827326,ts_decay_stop
100,-6.94696576975101,3.57758490503424,-2.56649142429051,0.226268546487304,3.93569407074779,-3.40576435575386,-0.78364508143276,1.02886288824815,0.558027806197034,-0.123700115158814,0.578508023558028,0.999999923753146,0.999999984339984,0.964085663479926,0.999999958693967,-403.456301581831,ts_decay_stop
101,-113.280641060889,77.6034465347414,-6.63188925473088,4.81773314118258,139.197925023379,0.811021065271656,-8.56450983227772,-2.48066657196378,9.9985604113395,-0.0210379842717195,0.467378439379375,0.588503444357568,0.999999916946649,0.999999850810403,0.934234777243065,-174.21121454942,ts_decay_stop
102,-0.39534784606771,-14.0509080174249,-55.6900555274273,-0.0386857422538187,47.145387845668,-2.40548547740152,-1.87277769634961,0.476451706166088,1.10631801125857,-0.11370464514147,0.293437260494274,0.999999966509253,0.999999928586164,0.905256723449266,0.999999960345265,-529.938443320363,ts_decay_stop
103,-98.9591994116916,-9.59884239564643,-102.454002717171,25.1855487178889,103.939897030249,-5.88983494637558,0.278304560781243,0.540500906760209,1.01247800780592,-0.0103403763182599,0.155566647719384,0.999999995166936,0.999999992287581,0.999999984228751,0.919951901348929,-431.928086302733,ts_decay_stop
104,-3.68255169299184,-9.65324996283534,-36.1129638923104,0.153887256314537,31.9045992371524,-4.11420388499647,-2.32571056330025,0.632789187346006,1.45519678113571,-0.00902253549457876,0.830265563109603,0.999999997987151,0.999999989815007,0.979856952413945,0.999999994294732,-485.412638512504,ts_decay_stop
105,-0.887401729717317,-5.76335324626752,-32.7122217767582,0.0420309337231001,20.3559137016107,-4.04997347262736,0.667980408313683,0.864231195307448,0.0745669179881647,-0.046382329412221,0.0317223312488772,0.999999999371233,0.999999954950607,0.993258262114717,0.999999999061168,-573.423298940202,ts_decay_stop
106,-0.622426088074161,-4.33975692804896,-15.8024288295064,-0.0613522710291372,16.2740413434399,-3.71973528890975,-1.48001074920172,0.778184932176562,1.01121105571879,-0.0845083701350067,0.0131882150273801,0.999999998000884,0.999999995330147,0.999079580741737,0.999426640776381,-488.610426090124,ts_decay_stop
107,-2.47642409301794,2.74504128319763,29.2363144328414,0.0889042131431707,-1.50918748884736,-3.88174191779444,-1.56036121407658,1.38006305599638,1.10890980162611,-0.130789582214977,-0.598321760956916,0.999999996360848,0.999999999771836,0.999999999692578,0.965723430281075,-501.204305044603,ts_decay_stop
108,-1.89188898629431,-1.34673982260837,-1.07410092694069,0.0389862401321389,9.08583501987926,-4.85605639079537,1.44203140279295,1.8036200123429,0.353457287579644,-0.24516721899488,-0.034486472659701,0.999999998341665,0.96590808580928,0.948505461335071,0.99371133374674,-490.383652789634,ts_decay_stop
109,-4.26148429462237,0.491628301929427,-1.70035224570639,0.20858527704393,3.52197250070493,-3.46728481350961,0.853425725732607,0.549487120976427,0.189971092380195,-0.100033151397842,-0.467756322092373,0.999999973562192,0.999999928757849,0.826475437727892,0.990536844107887,-559.747178072786,ts_decay_stop
