id,bkE,bU,bE,bEv,bPN,bPR,bkC,bC0_1,bC0_4,bN,bOC,ptr46,ptr28,alpha,ll,model
96,-1937.90159937059,41.1326337882727,1107.5490765389,-66.217095747692,-87.1680879249247,677.336697541297,-5.19899345913961,-4.4237217507192,-8.64866331304425,0.244149842669303,13.3743346052579,0.493366679935999,0.829932696310666,0.38980009580305103,-473.526228556568,ts2_ratio_decay
99,-4.45628044624328,-1.76071956503485,3.3728676468483,2.14466847248279,-1.02076262889093,-0.318147396734112,-2.52498289370361,-51.6956554148602,-146.471074523128,0.110222721117634,188.154925530508,0.0383936411246342,0.284017063833763,0.54861545707861,-514.908448230401,ts2_ratio_decay
100,-3.86973549340275,0.484566746931274,2.22158526212518,-0.148709445075381,-0.539603778217795,-1.39650462338906,-7.74258266856401,1.853932907469,-7.4360220692641,0.2762277358662,6.00263684129536,0.19186383341485,0.457633046477343,0.878839803580778,-465.797978006197,ts2_ratio_decay
101,-2257.1108160499,1472.6093477753,2161.86054692041,-1408.3767331139,-0.495144449215885,-0.076372022018657,-638.007099428355,630.550001265994,630.424321870063,2.02933295684118,-0.213937697187955,0.797266969357306,0.999917846836307,0.0436173727175311,-186.541107173594,ts2_ratio_decay
102,-4.97676317677299,0.474175985378206,1.02691751320653,0.242958309149517,-0.116422229797612,0.147108071388276,-6.26578211282547,-104.682777682472,-186.269704711838,0.220424119133913,120.323055109082,0.266448497837008,0.232258989781643,0.949821067685596,-581.21987564544,ts2_ratio_decay
103,-6.21197233873871,-0.832927445479617,0.442716921414864,1.31676485510743,9.07305287086791e-4,0.0753551308213469,-485.285501623348,-24.3223626274724,-101.477568351808,15.4459686091753,116.282896841016,0.0684278491611964,0.0472265958862792,0.939087522923189,-463.166858096113,ts2_ratio_decay
104,-756.891608899263,275.148988448248,615.74706947571,-223.052554436777,-0.244351669773459,1.07506842375039,-5.06476748885584,-15.8682026321789,-64.9014959903015,0.318475599286574,42.3943053569673,0.158795308263584,0.410160841632237,0.186583991812886,-582.662667151428,ts2_ratio_decay
105,-4.52216008570752,0.241310804699772,0.819701514363884,0.115099742320047,-0.0831373939585223,-0.059368462225541097,-963.843823246146,786.883103041517,-864.583605479543,-9.21434606611177,495.950221654497,0.097002298461319,0.416370764412829,0.997158164196634,-607.13425745203,ts2_ratio_decay
106,-71.7683060352734,34.8658605190236,41.6749400358932,-19.6861154549859,-0.114624021111231,-0.046722610067496,-2.74506361541808,-261.640459360542,-1074.2893892691,0.13141512561547,659.073975997304,0.100614770817815,0.237798325556124,0.431261403700429,-571.237674497305,ts2_ratio_decay
107,-4.29373624658936,0.169638259846285,1.20199594399841,0.0965495024268099,-0.105659108554727,-0.796800564689322,-15.1143007429628,-382.190568994326,-235.708599669169,0.748928883721909,207.16086506046,0.107107955186776,0.401885314885742,0.903535213690656,-564.186026557185,ts2_ratio_decay
108,-4.15118345990822,0.769875202178091,1.11894970358317,0.128406217447812,-0.165842124829319,-1.53605953926035,-12.7078565052444,7.06337559397349,8.09932581322982,0.566378840432812,7.43599225936587,0.163912686571896,0.446057091805175,0.950985788513552,-545.860264312376,ts2_ratio_decay
109,-5.235317155949,1.52055766258316,0.888398052109494,-0.110821597241883,-0.186921515405246,-0.221517307551845,-12.3728466911454,1.00507957495283,-4.17259219892224,0.688495284164211,8.97331600454823,0.10220844426959,0.295171535344089,0.927272830439319,-615.017976427136,ts2_ratio_decay
